Subject,Age,Handedness,Sex,Block,Trial,CellLabel,Expression,Target.ACC,Target.RT,TrialType
14,23,right,female,3,49,FLi,Fearful,1,363,Inongruent
14,23,right,female,3,50,FDl,Fearful,1,319,Direct
14,23,right,female,3,51,FDr,Fearful,1,304,Direct
14,23,right,female,3,52,NLr,Neutral,1,306,Inongruent
14,23,right,female,3,53,NRl,Neutral,1,374,Inongruent
14,23,right,female,3,54,FDl,Fearful,1,330,Direct
14,23,right,female,3,55,NRr,Neutral,1,288,Congruent
14,23,right,female,3,56,FLc,Fearful,1,554,Congruent
14,23,right,female,3,57,FLi,Fearful,1,320,Inongruent
14,23,right,female,3,58,FDr,Fearful,1,348,Direct
14,23,right,female,3,59,FRi,Fearful,1,310,Inongruent
14,23,right,female,3,60,NRl,Neutral,1,367,Inongruent
14,23,right,female,3,61,NDr,Neutral,1,297,Direct
14,23,right,female,3,62,FRc,Fearful,1,440,Congruent
14,23,right,female,3,63,NRl,Neutral,1,709,Inongruent
14,23,right,female,3,64,NDr,Neutral,1,274,Direct
14,23,right,female,3,65,FDl,Fearful,1,238,Direct
14,23,right,female,3,66,NLr,Neutral,1,295,Inongruent
14,23,right,female,3,67,FRi,Fearful,1,245,Inongruent
14,23,right,female,3,68,FLi,Fearful,1,312,Inongruent
14,23,right,female,3,69,NLl,Neutral,1,309,Congruent
14,23,right,female,3,70,NDl,Neutral,1,367,Direct
14,23,right,female,3,71,NLr,Neutral,1,349,Inongruent
14,23,right,female,3,72,FDr,Fearful,1,351,Direct
14,23,right,female,3,73,FLc,Fearful,1,249,Congruent
14,23,right,female,3,74,FRc,Fearful,1,285,Congruent
14,23,right,female,3,75,FRc,Fearful,1,336,Congruent
14,23,right,female,3,76,FDl,Fearful,1,346,Direct
14,23,right,female,3,77,NLr,Neutral,1,277,Inongruent
14,23,right,female,3,78,FRi,Fearful,1,273,Inongruent
14,23,right,female,3,79,FRi,Fearful,1,350,Inongruent
14,23,right,female,3,80,NDl,Neutral,1,400,Direct
14,23,right,female,3,81,FDr,Fearful,1,579,Direct
14,23,right,female,3,82,NDl,Neutral,1,308,Direct
14,23,right,female,3,83,FLc,Fearful,0,221,Congruent
14,23,right,female,3,84,NLl,Neutral,1,317,Congruent
14,23,right,female,3,85,FRc,Fearful,1,317,Congruent
14,23,right,female,3,86,NLl,Neutral,1,370,Congruent
14,23,right,female,3,87,NLl,Neutral,1,480,Congruent
14,23,right,female,3,88,FLi,Fearful,1,333,Inongruent
14,23,right,female,3,89,NRr,Neutral,1,321,Congruent
14,23,right,female,3,90,NRl,Neutral,1,306,Inongruent
14,23,right,female,3,91,NRl,Neutral,1,288,Inongruent
14,23,right,female,3,92,FLi,Fearful,1,276,Inongruent
14,23,right,female,3,93,NLl,Neutral,1,315,Congruent
14,23,right,female,3,94,NLl,Neutral,1,313,Congruent
14,23,right,female,3,95,NDr,Neutral,1,383,Direct
14,23,right,female,3,96,FLi,Fearful,0,226,Inongruent
14,23,right,female,4,1,NLl,Neutral,1,337,Congruent
14,23,right,female,4,2,NLl,Neutral,1,323,Congruent
14,23,right,female,4,3,NLr,Neutral,1,343,Inongruent
14,23,right,female,4,4,FLc,Fearful,1,319,Congruent
14,23,right,female,4,5,NLl,Neutral,1,774,Congruent
14,23,right,female,4,6,NLr,Neutral,1,301,Inongruent
14,23,right,female,4,7,NDl,Neutral,1,277,Direct
14,23,right,female,4,8,NRr,Neutral,1,308,Congruent
14,23,right,female,4,9,NRl,Neutral,1,515,Inongruent
14,23,right,female,4,10,NRl,Neutral,1,293,Inongruent
14,23,right,female,4,11,FRi,Fearful,1,286,Inongruent
14,23,right,female,4,12,NRl,Neutral,1,736,Inongruent
14,23,right,female,4,13,NDl,Neutral,1,381,Direct
14,23,right,female,4,14,NLl,Neutral,1,328,Congruent
14,23,right,female,4,15,NDr,Neutral,1,435,Direct
14,23,right,female,4,16,FLc,Fearful,1,302,Congruent
14,23,right,female,4,17,FLc,Fearful,1,431,Congruent
14,23,right,female,4,18,FLi,Fearful,1,284,Inongruent
14,23,right,female,4,19,FLi,Fearful,1,355,Inongruent
14,23,right,female,4,20,NDl,Neutral,1,281,Direct
14,23,right,female,4,21,FLi,Fearful,1,382,Inongruent
14,23,right,female,4,22,FRc,Fearful,1,306,Congruent
14,23,right,female,4,23,NDl,Neutral,1,301,Direct
14,23,right,female,4,24,FDr,Fearful,1,314,Direct
14,23,right,female,4,25,NRl,Neutral,1,317,Inongruent
14,23,right,female,4,26,FLc,Fearful,1,496,Congruent
14,23,right,female,4,27,FRc,Fearful,1,366,Congruent
14,23,right,female,4,28,FDl,Fearful,1,300,Direct
14,23,right,female,4,29,FDr,Fearful,1,323,Direct
14,23,right,female,4,30,FRc,Fearful,1,357,Congruent
14,23,right,female,4,31,NDr,Neutral,1,368,Direct
14,23,right,female,4,32,FLi,Fearful,1,333,Inongruent
14,23,right,female,4,33,FLc,Fearful,1,408,Congruent
14,23,right,female,4,34,NDl,Neutral,1,363,Direct
14,23,right,female,4,35,NRr,Neutral,1,665,Congruent
14,23,right,female,4,36,FRi,Fearful,1,306,Inongruent
14,23,right,female,4,37,FRi,Fearful,1,303,Inongruent
14,23,right,female,4,38,NDr,Neutral,1,375,Direct
14,23,right,female,4,39,NRr,Neutral,1,439,Congruent
14,23,right,female,4,40,FRi,Fearful,1,274,Inongruent
14,23,right,female,4,41,NLr,Neutral,1,294,Inongruent
14,23,right,female,4,42,NDr,Neutral,1,354,Direct
14,23,right,female,4,43,NDl,Neutral,1,335,Direct
14,23,right,female,4,44,FRi,Fearful,1,341,Inongruent
14,23,right,female,4,45,NDr,Neutral,1,349,Direct
14,23,right,female,4,46,FDl,Fearful,1,331,Direct
14,23,right,female,4,47,NDr,Neutral,1,304,Direct
14,23,right,female,4,48,NRl,Neutral,1,337,Inongruent
14,23,right,female,4,49,NDl,Neutral,1,318,Direct
14,23,right,female,4,50,FRi,Fearful,1,458,Inongruent
14,23,right,female,4,51,NRr,Neutral,1,407,Congruent
14,23,right,female,4,52,NLl,Neutral,1,285,Congruent
14,23,right,female,4,53,FDl,Fearful,1,564,Direct
14,23,right,female,4,54,NRr,Neutral,1,290,Congruent
14,23,right,female,4,55,FRi,Fearful,1,261,Inongruent
14,23,right,female,4,56,NLr,Neutral,1,338,Inongruent
14,23,right,female,4,57,NRl,Neutral,1,216,Inongruent
14,23,right,female,4,58,NLl,Neutral,1,386,Congruent
14,23,right,female,4,59,FDl,Fearful,1,294,Direct
14,23,right,female,4,60,FLi,Fearful,1,336,Inongruent
14,23,right,female,4,61,FLi,Fearful,1,410,Inongruent
14,23,right,female,4,62,FRc,Fearful,1,361,Congruent
14,23,right,female,4,63,FLc,Fearful,1,271,Congruent
14,23,right,female,4,64,NRl,Neutral,1,324,Inongruent
14,23,right,female,4,65,NDr,Neutral,1,763,Direct
14,23,right,female,4,66,FDl,Fearful,1,311,Direct
14,23,right,female,4,67,NLr,Neutral,1,333,Inongruent
14,23,right,female,4,68,NLl,Neutral,1,315,Congruent
14,23,right,female,4,69,FRc,Fearful,1,348,Congruent
14,23,right,female,4,70,NRl,Neutral,1,325,Inongruent
14,23,right,female,4,71,FDl,Fearful,1,345,Direct
14,23,right,female,4,72,FDr,Fearful,1,311,Direct
14,23,right,female,4,73,FDr,Fearful,1,384,Direct
14,23,right,female,4,74,FLi,Fearful,1,299,Inongruent
14,23,right,female,4,75,NLr,Neutral,1,297,Inongruent
14,23,right,female,4,76,NRr,Neutral,1,396,Congruent
14,23,right,female,4,77,NLr,Neutral,1,393,Inongruent
14,23,right,female,4,78,NRr,Neutral,1,297,Congruent
14,23,right,female,4,79,FDl,Fearful,1,281,Direct
14,23,right,female,4,80,FRi,Fearful,1,304,Inongruent
14,23,right,female,4,81,NDr,Neutral,1,274,Direct
14,23,right,female,4,82,NDl,Neutral,1,181,Direct
14,23,right,female,4,83,FDr,Fearful,1,278,Direct
14,23,right,female,4,84,FLc,Fearful,1,292,Congruent
14,23,right,female,4,85,FRc,Fearful,1,286,Congruent
14,23,right,female,4,86,FRc,Fearful,1,326,Congruent
14,23,right,female,4,87,FRc,Fearful,1,380,Congruent
14,23,right,female,4,88,FDr,Fearful,1,313,Direct
14,23,right,female,4,89,FDr,Fearful,1,346,Direct
14,23,right,female,4,90,NLl,Neutral,1,367,Congruent
14,23,right,female,4,91,FLc,Fearful,1,391,Congruent
14,23,right,female,4,92,NLr,Neutral,1,271,Inongruent
14,23,right,female,4,93,FDl,Fearful,1,284,Direct
14,23,right,female,4,94,FLi,Fearful,1,363,Inongruent
14,23,right,female,4,95,NRr,Neutral,1,587,Congruent
14,23,right,female,4,96,FDr,Fearful,1,344,Direct
15,18,right,female,1,1,FRc,Fearful,1,837,Congruent
15,18,right,female,1,2,NDr,Neutral,1,452,Direct
15,18,right,female,1,3,FLi,Fearful,1,402,Inongruent
15,18,right,female,1,4,NRr,Neutral,1,414,Congruent
15,18,right,female,1,5,FRi,Fearful,1,423,Inongruent
15,18,right,female,1,6,FRc,Fearful,1,501,Congruent
15,18,right,female,1,7,FDr,Fearful,1,473,Direct
15,18,right,female,1,8,FLi,Fearful,1,453,Inongruent
15,18,right,female,1,9,NDr,Neutral,1,433,Direct
15,18,right,female,1,10,FRc,Fearful,1,451,Congruent
15,18,right,female,1,11,NLl,Neutral,1,403,Congruent
15,18,right,female,1,12,FLc,Fearful,1,558,Congruent
15,18,right,female,1,13,FRi,Fearful,1,458,Inongruent
15,18,right,female,1,14,FDl,Fearful,1,490,Direct
15,18,right,female,1,15,FLc,Fearful,1,491,Congruent
15,18,right,female,1,16,FDr,Fearful,1,1249,Direct
15,18,right,female,1,17,FRc,Fearful,1,569,Congruent
15,18,right,female,1,18,FLi,Fearful,1,506,Inongruent
15,18,right,female,1,19,FRc,Fearful,1,492,Congruent
15,18,right,female,1,20,FRi,Fearful,1,547,Inongruent
15,18,right,female,1,21,FLc,Fearful,1,569,Congruent
15,18,right,female,1,22,NRl,Neutral,1,381,Inongruent
15,18,right,female,1,23,NRl,Neutral,1,449,Inongruent
15,18,right,female,1,24,FRi,Fearful,1,452,Inongruent
15,18,right,female,1,25,NDr,Neutral,1,452,Direct
15,18,right,female,1,26,FDr,Fearful,1,431,Direct
15,18,right,female,1,27,FRi,Fearful,1,342,Inongruent
15,18,right,female,1,28,FLi,Fearful,1,345,Inongruent
15,18,right,female,1,29,NDl,Neutral,1,325,Direct
15,18,right,female,1,30,FLc,Fearful,1,493,Congruent
15,18,right,female,1,31,NLr,Neutral,1,380,Inongruent
15,18,right,female,1,32,FLi,Fearful,1,383,Inongruent
15,18,right,female,1,33,NLl,Neutral,1,403,Congruent
15,18,right,female,1,34,NRl,Neutral,1,427,Inongruent
15,18,right,female,1,35,FRc,Fearful,1,599,Congruent
15,18,right,female,1,36,NDr,Neutral,1,616,Direct
15,18,right,female,1,37,NRr,Neutral,1,488,Congruent
15,18,right,female,1,38,FRi,Fearful,1,380,Inongruent
15,18,right,female,1,39,NDl,Neutral,1,544,Direct
15,18,right,female,1,40,FDr,Fearful,1,325,Direct
15,18,right,female,1,41,FRi,Fearful,1,341,Inongruent
15,18,right,female,1,42,NRr,Neutral,1,410,Congruent
15,18,right,female,1,43,NLl,Neutral,1,499,Congruent
15,18,right,female,1,44,NRl,Neutral,1,369,Inongruent
15,18,right,female,1,45,FDr,Fearful,1,449,Direct
15,18,right,female,1,46,FDl,Fearful,1,378,Direct
15,18,right,female,1,47,FRc,Fearful,1,411,Congruent
15,18,right,female,1,48,NLr,Neutral,1,471,Inongruent
15,18,right,female,1,49,FDl,Fearful,1,402,Direct
15,18,right,female,1,50,NLr,Neutral,1,343,Inongruent
15,18,right,female,1,51,FDr,Fearful,1,432,Direct
15,18,right,female,1,52,NDl,Neutral,1,330,Direct
15,18,right,female,1,53,NRl,Neutral,1,479,Inongruent
15,18,right,female,1,54,NDr,Neutral,1,334,Direct
15,18,right,female,1,55,NDl,Neutral,1,495,Direct
15,18,right,female,1,56,NLr,Neutral,1,362,Inongruent
15,18,right,female,1,57,NDl,Neutral,1,566,Direct
15,18,right,female,1,58,NLl,Neutral,1,512,Congruent
15,18,right,female,1,59,NRr,Neutral,1,408,Congruent
15,18,right,female,1,60,FLc,Fearful,1,362,Congruent
15,18,right,female,1,61,NLr,Neutral,1,332,Inongruent
15,18,right,female,1,62,NLr,Neutral,1,428,Inongruent
15,18,right,female,1,63,FDr,Fearful,1,340,Direct
15,18,right,female,1,64,FLc,Fearful,1,344,Congruent
15,18,right,female,1,65,NDl,Neutral,1,462,Direct
15,18,right,female,1,66,FLi,Fearful,1,258,Inongruent
15,18,right,female,1,67,FDl,Fearful,1,328,Direct
15,18,right,female,1,68,FDl,Fearful,1,451,Direct
15,18,right,female,1,69,NDr,Neutral,1,439,Direct
15,18,right,female,1,70,NDl,Neutral,1,179,Direct
15,18,right,female,1,71,FLi,Fearful,1,398,Inongruent
15,18,right,female,1,72,FDl,Fearful,1,262,Direct
15,18,right,female,1,73,FLc,Fearful,1,422,Congruent
15,18,right,female,1,74,NRl,Neutral,1,374,Inongruent
15,18,right,female,1,75,NRr,Neutral,1,450,Congruent
15,18,right,female,1,76,NRr,Neutral,1,520,Congruent
15,18,right,female,1,77,NRr,Neutral,1,422,Congruent
15,18,right,female,1,78,NLl,Neutral,1,424,Congruent
15,18,right,female,1,79,NDl,Neutral,1,431,Direct
15,18,right,female,1,80,NLl,Neutral,1,511,Congruent
15,18,right,female,1,81,FDl,Fearful,1,402,Direct
15,18,right,female,1,82,FDl,Fearful,1,346,Direct
15,18,right,female,1,83,NDr,Neutral,1,546,Direct
15,18,right,female,1,84,NRl,Neutral,1,407,Inongruent
15,18,right,female,1,85,NRr,Neutral,1,357,Congruent
15,18,right,female,1,86,FRc,Fearful,1,522,Congruent
15,18,right,female,1,87,NLl,Neutral,1,356,Congruent
15,18,right,female,1,88,NLl,Neutral,1,462,Congruent
15,18,right,female,1,89,FLc,Fearful,1,389,Congruent
15,18,right,female,1,90,NRl,Neutral,1,346,Inongruent
15,18,right,female,1,91,NDr,Neutral,1,525,Direct
15,18,right,female,1,92,FDr,Fearful,1,433,Direct
15,18,right,female,1,93,NLr,Neutral,1,440,Inongruent
15,18,right,female,1,94,FLi,Fearful,1,439,Inongruent
15,18,right,female,1,95,NLr,Neutral,1,397,Inongruent
15,18,right,female,1,96,FRi,Fearful,1,481,Inongruent
15,18,right,female,2,1,NRl,Neutral,1,387,Inongruent
15,18,right,female,2,2,NRr,Neutral,1,360,Congruent
15,18,right,female,2,3,FLc,Fearful,1,397,Congruent
15,18,right,female,2,4,FLi,Fearful,1,315,Inongruent
15,18,right,female,2,5,FRc,Fearful,1,389,Congruent
15,18,right,female,2,6,NLl,Neutral,1,408,Congruent
15,18,right,female,2,7,FRi,Fearful,1,373,Inongruent
15,18,right,female,2,8,FDr,Fearful,1,347,Direct
15,18,right,female,2,9,NLl,Neutral,1,357,Congruent
15,18,right,female,2,10,FDl,Fearful,1,392,Direct
15,18,right,female,2,11,NRl,Neutral,1,343,Inongruent
15,18,right,female,2,12,NRl,Neutral,1,311,Inongruent
15,18,right,female,2,13,NDl,Neutral,1,350,Direct
15,18,right,female,2,14,NDr,Neutral,1,431,Direct
15,18,right,female,2,15,NRl,Neutral,1,399,Inongruent
15,18,right,female,2,16,NRr,Neutral,1,334,Congruent
15,18,right,female,2,17,FRc,Fearful,1,360,Congruent
15,18,right,female,2,18,FLi,Fearful,1,434,Inongruent
15,18,right,female,2,19,FLc,Fearful,1,514,Congruent
15,18,right,female,2,20,NLl,Neutral,1,534,Congruent
15,18,right,female,2,21,FDl,Fearful,1,455,Direct
15,18,right,female,2,22,FLi,Fearful,1,409,Inongruent
15,18,right,female,2,23,NDl,Neutral,1,355,Direct
15,18,right,female,2,24,FDl,Fearful,1,446,Direct
15,18,right,female,2,25,NRr,Neutral,1,334,Congruent
15,18,right,female,2,26,FRc,Fearful,1,428,Congruent
15,18,right,female,2,27,FLc,Fearful,1,448,Congruent
15,18,right,female,2,28,FRi,Fearful,1,392,Inongruent
15,18,right,female,2,29,FLc,Fearful,1,372,Congruent
15,18,right,female,2,30,FDr,Fearful,1,618,Direct
15,18,right,female,2,31,FRi,Fearful,1,414,Inongruent
15,18,right,female,2,32,FDr,Fearful,1,312,Direct
15,18,right,female,2,33,NRl,Neutral,1,319,Inongruent
15,18,right,female,2,34,FLc,Fearful,1,760,Congruent
15,18,right,female,2,35,NLl,Neutral,1,383,Congruent
15,18,right,female,2,36,FRc,Fearful,1,390,Congruent
15,18,right,female,2,37,NDr,Neutral,1,382,Direct
15,18,right,female,2,38,FDl,Fearful,1,444,Direct
15,18,right,female,2,39,NLr,Neutral,1,364,Inongruent
15,18,right,female,2,40,FRc,Fearful,1,480,Congruent
15,18,right,female,2,41,NLl,Neutral,1,386,Congruent
15,18,right,female,2,42,FDr,Fearful,1,514,Direct
15,18,right,female,2,43,NDl,Neutral,1,401,Direct
15,18,right,female,2,44,FLc,Fearful,1,466,Congruent
15,18,right,female,2,45,NDl,Neutral,1,452,Direct
15,18,right,female,2,46,NLr,Neutral,1,417,Inongruent
15,18,right,female,2,47,FLc,Fearful,1,344,Congruent
15,18,right,female,2,48,NRr,Neutral,1,388,Congruent
15,18,right,female,2,49,FRc,Fearful,1,386,Congruent
15,18,right,female,2,50,FRi,Fearful,1,419,Inongruent
15,18,right,female,2,51,FDr,Fearful,1,383,Direct
15,18,right,female,2,52,FDl,Fearful,1,400,Direct
15,18,right,female,2,53,NDl,Neutral,1,458,Direct
15,18,right,female,2,54,NRl,Neutral,1,529,Inongruent
15,18,right,female,2,55,FLc,Fearful,1,609,Congruent
15,18,right,female,2,56,FLi,Fearful,1,416,Inongruent
15,18,right,female,2,57,NLr,Neutral,1,496,Inongruent
15,18,right,female,2,58,NRr,Neutral,1,516,Congruent
15,18,right,female,2,59,FRi,Fearful,1,418,Inongruent
15,18,right,female,2,60,FDr,Fearful,1,369,Direct
15,18,right,female,2,61,FDl,Fearful,1,421,Direct
15,18,right,female,2,62,FRi,Fearful,1,311,Inongruent
15,18,right,female,2,63,NRl,Neutral,1,352,Inongruent
15,18,right,female,2,64,FRc,Fearful,1,516,Congruent
15,18,right,female,2,65,NLr,Neutral,1,425,Inongruent
15,18,right,female,2,66,NRr,Neutral,1,475,Congruent
15,18,right,female,2,67,FLi,Fearful,1,367,Inongruent
15,18,right,female,2,68,NLl,Neutral,1,414,Congruent
15,18,right,female,2,69,NDl,Neutral,1,482,Direct
15,18,right,female,2,70,NDr,Neutral,1,395,Direct
15,18,right,female,2,71,NRl,Neutral,1,430,Inongruent
15,18,right,female,2,72,NDr,Neutral,1,308,Direct
15,18,right,female,2,73,FDr,Fearful,1,424,Direct
15,18,right,female,2,74,FLi,Fearful,1,459,Inongruent
15,18,right,female,2,75,FDr,Fearful,1,469,Direct
15,18,right,female,2,76,NDr,Neutral,1,415,Direct
15,18,right,female,2,77,NLr,Neutral,1,371,Inongruent
15,18,right,female,2,78,NDr,Neutral,1,356,Direct
15,18,right,female,2,79,FRi,Fearful,1,455,Inongruent
15,18,right,female,2,80,NLl,Neutral,1,435,Congruent
15,18,right,female,2,81,FDl,Fearful,1,474,Direct
15,18,right,female,2,82,NLr,Neutral,1,474,Inongruent
15,18,right,female,2,83,NLr,Neutral,1,485,Inongruent
15,18,right,female,2,84,NRr,Neutral,1,404,Congruent
15,18,right,female,2,85,FLi,Fearful,1,399,Inongruent
15,18,right,female,2,86,NDl,Neutral,1,577,Direct
15,18,right,female,2,87,NDl,Neutral,1,330,Direct
15,18,right,female,2,88,NRr,Neutral,1,453,Congruent
15,18,right,female,2,89,FDl,Fearful,1,464,Direct
15,18,right,female,2,90,NLr,Neutral,1,346,Inongruent
15,18,right,female,2,91,NDr,Neutral,1,400,Direct
15,18,right,female,2,92,FRc,Fearful,1,302,Congruent
15,18,right,female,2,93,NDr,Neutral,1,317,Direct
15,18,right,female,2,94,NLl,Neutral,1,639,Congruent
15,18,right,female,2,95,FRi,Fearful,1,450,Inongruent
15,18,right,female,2,96,FLi,Fearful,1,284,Inongruent
15,18,right,female,3,1,NRr,Neutral,1,332,Congruent
15,18,right,female,3,2,NRr,Neutral,1,310,Congruent
15,18,right,female,3,3,NDr,Neutral,1,311,Direct
15,18,right,female,3,4,NRl,Neutral,1,331,Inongruent
15,18,right,female,3,5,NDr,Neutral,1,344,Direct
15,18,right,female,3,6,NRl,Neutral,1,221,Inongruent
15,18,right,female,3,7,NRr,Neutral,1,255,Congruent
15,18,right,female,3,8,NLl,Neutral,1,321,Congruent
15,18,right,female,3,9,NDr,Neutral,1,294,Direct
15,18,right,female,3,10,NDl,Neutral,1,301,Direct
15,18,right,female,3,11,FLi,Fearful,1,169,Inongruent
15,18,right,female,3,12,NRr,Neutral,1,284,Congruent
15,18,right,female,3,13,FLi,Fearful,1,373,Inongruent
15,18,right,female,3,14,FLc,Fearful,1,457,Congruent
15,18,right,female,3,15,NLr,Neutral,1,278,Inongruent
15,18,right,female,3,16,NDr,Neutral,1,533,Direct
15,18,right,female,3,17,FRi,Fearful,1,457,Inongruent
15,18,right,female,3,18,NLl,Neutral,1,325,Congruent
15,18,right,female,3,19,NDr,Neutral,1,406,Direct
15,18,right,female,3,20,NDr,Neutral,1,386,Direct
15,18,right,female,3,21,NRl,Neutral,1,494,Inongruent
15,18,right,female,3,22,NDr,Neutral,1,363,Direct
15,18,right,female,3,23,NDl,Neutral,1,321,Direct
15,18,right,female,3,24,FLi,Fearful,1,440,Inongruent
15,18,right,female,3,25,NLl,Neutral,1,532,Congruent
15,18,right,female,3,26,NDl,Neutral,1,519,Direct
15,18,right,female,3,27,FDl,Fearful,1,363,Direct
15,18,right,female,3,28,FLc,Fearful,1,341,Congruent
15,18,right,female,3,29,FRi,Fearful,1,443,Inongruent
15,18,right,female,3,30,FLi,Fearful,1,284,Inongruent
15,18,right,female,3,31,FLi,Fearful,1,443,Inongruent
15,18,right,female,3,32,NDl,Neutral,1,451,Direct
15,18,right,female,3,33,NRl,Neutral,1,384,Inongruent
15,18,right,female,3,34,NRr,Neutral,1,359,Congruent
15,18,right,female,3,35,FLi,Fearful,1,295,Inongruent
15,18,right,female,3,36,NDr,Neutral,1,406,Direct
15,18,right,female,3,37,FLc,Fearful,1,397,Congruent
15,18,right,female,3,38,FRi,Fearful,1,253,Inongruent
15,18,right,female,3,39,FRc,Fearful,1,425,Congruent
15,18,right,female,3,40,NLr,Neutral,1,412,Inongruent
15,18,right,female,3,41,NDl,Neutral,1,406,Direct
15,18,right,female,3,42,FDl,Fearful,1,498,Direct
15,18,right,female,3,43,NLr,Neutral,1,409,Inongruent
15,18,right,female,3,44,FLi,Fearful,1,364,Inongruent
15,18,right,female,3,45,FDl,Fearful,1,386,Direct
15,18,right,female,3,46,NLr,Neutral,1,278,Inongruent
15,18,right,female,3,47,FRc,Fearful,1,386,Congruent
15,18,right,female,3,48,FDr,Fearful,1,374,Direct
15,18,right,female,3,49,FRc,Fearful,1,359,Congruent
15,18,right,female,3,50,NLl,Neutral,1,425,Congruent
15,18,right,female,3,51,FDr,Fearful,1,329,Direct
15,18,right,female,3,52,NRl,Neutral,1,341,Inongruent
15,18,right,female,3,53,FDr,Fearful,1,317,Direct
15,18,right,female,3,54,NLr,Neutral,1,432,Inongruent
15,18,right,female,3,55,NRr,Neutral,1,432,Congruent
15,18,right,female,3,56,FDr,Fearful,1,351,Direct
15,18,right,female,3,57,NRl,Neutral,1,315,Inongruent
15,18,right,female,3,58,FRi,Fearful,1,444,Inongruent
15,18,right,female,3,59,NDl,Neutral,1,393,Direct
15,18,right,female,3,60,NLl,Neutral,1,353,Congruent
15,18,right,female,3,61,FRc,Fearful,1,371,Congruent
