ParticipantID,ParticipantAge,ParticipantSex,ParticipantHandedness,Block,Trial,Validity,CueType,CueDirection,SOA,TargetPosition,CorrectResponse,ParticipantResponse,Accuracy,ReactionTime
10,18,female,right,Main,12,Valid,Arrow,Right,150,Right,p,p,1,277
10,18,female,right,Main,13,Valid,Arrow,Left,500,Left,q,q,1,240
10,18,female,right,Main,14,Valid,Arrow,Left,300,Left,q,q,1,316
10,18,female,right,Main,15,Invalid,Arrow,Right,1000,Left,q,q,1,282
10,18,female,right,Main,16,Invalid,Arrow,Left,500,Right,p,p,1,341
10,18,female,right,Main,17,Invalid,Arrow,Left,750,Right,p,p,1,291
10,18,female,right,Main,18,Invalid,Arrow,Left,1000,Right,p,p,1,330
10,18,female,right,Main,19,Valid,Arrow,Left,750,Left,q,q,1,297
10,18,female,right,Main,20,Invalid,Arrow,Left,300,Right,p,p,1,315
10,18,female,right,Main,21,Valid,Arrow,Left,750,Left,q,q,1,267
10,18,female,right,Main,22,Valid,Arrow,Left,300,Left,q,q,1,278
10,18,female,right,Main,23,Invalid,Arrow,Right,150,Left,q,p,0,271
10,18,female,right,Main,24,Invalid,Arrow,Left,500,Right,p,p,1,338
10,18,female,right,Main,25,Valid,Arrow,Right,1000,Right,p,p,1,254
10,18,female,right,Main,26,Valid,Arrow,Left,500,Left,q,q,1,281
10,18,female,right,Main,27,Invalid,Arrow,Right,750,Left,q,q,1,275
10,18,female,right,Main,28,Valid,Arrow,Right,150,Right,p,p,1,403
10,18,female,right,Main,29,Invalid,Arrow,Right,1000,Left,q,q,1,301
10,18,female,right,Main,30,Valid,Arrow,Left,150,Left,q,q,1,341
10,18,female,right,Main,31,Invalid,Arrow,Left,150,Right,p,p,1,363
10,18,female,right,Main,32,Invalid,Arrow,Left,750,Right,p,p,1,361
10,18,female,right,Main,33,Valid,Arrow,Right,300,Right,p,p,1,352
10,18,female,right,Main,34,Invalid,Arrow,Left,1000,Right,p,p,1,300
10,18,female,right,Main,35,Invalid,Arrow,Right,500,Left,q,q,1,278
10,18,female,right,Main,36,Valid,Arrow,Left,1000,Left,q,q,1,261
10,18,female,right,Main,37,Valid,Arrow,Right,500,Right,p,p,1,265
10,18,female,right,Main,38,Valid,Arrow,Right,750,Right,p,p,1,283
10,18,female,right,Main,39,Invalid,Arrow,Left,300,Right,p,p,1,317
10,18,female,right,Main,40,Invalid,Arrow,Right,300,Left,q,q,1,318
10,18,female,right,Main,41,Invalid,Arrow,Right,1000,Left,q,q,1,276
10,18,female,right,Main,42,Valid,Arrow,Right,150,Right,p,p,1,340
10,18,female,right,Main,43,Invalid,Arrow,Left,500,Right,p,p,1,277
10,18,female,right,Main,44,Invalid,Arrow,Left,300,Right,p,p,1,296
10,18,female,right,Main,45,Valid,Arrow,Left,750,Left,q,q,1,232
10,18,female,right,Main,46,Invalid,Arrow,Right,500,Left,q,q,1,365
10,18,female,right,Main,47,Valid,Arrow,Left,1000,Left,q,q,1,305
10,18,female,right,Main,48,Valid,Arrow,Left,500,Left,q,q,1,347
10,18,female,right,Main,49,Invalid,Arrow,Right,750,Left,q,q,1,497
10,18,female,right,Main,50,Valid,Arrow,Left,150,Left,q,q,1,297
10,18,female,right,Main,51,Valid,Arrow,Right,300,Right,p,p,1,292
10,18,female,right,Main,52,Valid,Arrow,Right,1000,Right,p,p,1,378
10,18,female,right,Main,53,Invalid,Arrow,Left,750,Right,p,p,1,302
10,18,female,right,Main,54,Invalid,Arrow,Left,1000,Right,p,p,1,276
10,18,female,right,Main,55,Valid,Arrow,Right,500,Right,p,p,1,263
10,18,female,right,Main,56,Invalid,Arrow,Left,150,Right,p,p,1,377
10,18,female,right,Main,57,Invalid,Arrow,Right,300,Left,q,q,1,391
10,18,female,right,Main,58,Invalid,Arrow,Right,150,Left,q,q,1,364
10,18,female,right,Main,59,Valid,Arrow,Left,300,Left,q,q,1,339
10,18,female,right,Main,60,Valid,Arrow,Right,750,Right,p,p,1,290
10,18,female,right,Main,61,Valid,Arrow,Left,300,Left,q,q,1,276
10,18,female,right,Main,62,Invalid,Arrow,Left,750,Right,p,p,1,261
10,18,female,right,Main,63,Invalid,Arrow,Right,150,Left,q,q,1,303
10,18,female,right,Main,64,Invalid,Arrow,Left,1000,Right,p,p,1,268
10,18,female,right,Main,65,Valid,Arrow,Left,750,Left,q,q,1,270
10,18,female,right,Main,66,Invalid,Arrow,Right,500,Left,q,q,1,312
10,18,female,right,Main,67,Invalid,Arrow,Left,150,Right,p,p,1,336
10,18,female,right,Main,68,Valid,Arrow,Right,1000,Right,p,p,1,325
10,18,female,right,Main,69,Valid,Arrow,Left,1000,Left,q,q,1,338
10,18,female,right,Main,70,Valid,Arrow,Left,150,Left,q,q,1,272
10,18,female,right,Main,71,Valid,Arrow,Left,500,Left,q,q,1,291
10,18,female,right,Main,72,Invalid,Arrow,Left,300,Right,p,p,1,309
10,18,female,right,Main,73,Valid,Arrow,Right,150,Right,p,p,1,317
10,18,female,right,Main,74,Invalid,Arrow,Right,750,Left,q,q,1,316
10,18,female,right,Main,75,Invalid,Arrow,Left,500,Right,p,p,1,350
10,18,female,right,Main,76,Invalid,Arrow,Right,300,Left,q,q,1,350
10,18,female,right,Main,77,Valid,Arrow,Right,750,Right,p,p,1,269
10,18,female,right,Main,78,Invalid,Arrow,Right,1000,Left,q,q,1,292
10,18,female,right,Main,79,Valid,Arrow,Right,300,Right,p,p,1,334
10,18,female,right,Main,80,Valid,Arrow,Right,500,Right,p,p,1,311
10,18,female,right,Main,81,Invalid,Arrow,Right,1000,Left,q,q,1,277
10,18,female,right,Main,82,Valid,Arrow,Right,1000,Right,p,p,1,236
10,18,female,right,Main,83,Invalid,Arrow,Left,300,Right,p,p,1,328
10,18,female,right,Main,84,Valid,Arrow,Left,150,Left,q,q,1,279
10,18,female,right,Main,85,Valid,Arrow,Right,150,Right,p,p,1,256
10,18,female,right,Main,86,Invalid,Arrow,Left,500,Right,p,p,1,284
10,18,female,right,Main,87,Valid,Arrow,Right,500,Right,p,p,1,279
10,18,female,right,Main,88,Valid,Arrow,Left,1000,Left,q,q,1,246
10,18,female,right,Main,89,Invalid,Arrow,Left,150,Right,p,p,1,288
10,18,female,right,Main,90,Valid,Arrow,Left,300,Left,q,q,1,282
10,18,female,right,Main,91,Invalid,Arrow,Right,500,Left,q,q,1,301
10,18,female,right,Main,92,Valid,Arrow,Right,300,Right,p,p,1,271
10,18,female,right,Main,93,Valid,Arrow,Left,750,Left,q,q,1,264
10,18,female,right,Main,94,Invalid,Arrow,Right,750,Left,q,q,1,626
10,18,female,right,Main,95,Invalid,Arrow,Right,150,Left,q,q,1,325
10,18,female,right,Main,96,Invalid,Arrow,Left,1000,Right,p,p,1,298
10,18,female,right,Main,97,Invalid,Arrow,Left,750,Right,p,p,1,306
10,18,female,right,Main,98,Valid,Arrow,Right,750,Right,p,p,1,257
10,18,female,right,Main,99,Invalid,Arrow,Right,300,Left,q,q,1,333
10,18,female,right,Main,100,Valid,Arrow,Left,500,Left,q,q,1,294
10,18,female,right,Main,101,Invalid,Arrow,Right,150,Left,q,q,1,478
10,18,female,right,Main,102,Valid,Arrow,Right,150,Right,p,p,1,311
10,18,female,right,Main,103,Valid,Arrow,Left,150,Left,q,q,1,238
10,18,female,right,Main,104,Valid,Arrow,Left,750,Left,q,q,1,241
10,18,female,right,Main,105,Invalid,Arrow,Left,300,Right,p,p,1,341
10,18,female,right,Main,106,Valid,Arrow,Right,500,Right,p,p,1,261
10,18,female,right,Main,107,Valid,Arrow,Left,1000,Left,q,q,1,293
10,18,female,right,Main,108,Invalid,Arrow,Left,150,Right,p,p,1,301
10,18,female,right,Main,109,Invalid,Arrow,Left,500,Right,p,p,1,303
10,18,female,right,Main,110,Valid,Arrow,Right,1000,Right,p,p,1,261
10,18,female,right,Main,111,Invalid,Arrow,Right,1000,Left,q,q,1,333
10,18,female,right,Main,112,Invalid,Arrow,Right,300,Left,q,q,1,309
10,18,female,right,Main,113,Invalid,Arrow,Right,750,Left,q,q,1,293
10,18,female,right,Main,114,Valid,Arrow,Right,300,Right,p,p,1,279
10,18,female,right,Main,115,Invalid,Arrow,Left,750,Right,p,p,1,329
10,18,female,right,Main,116,Valid,Arrow,Left,300,Left,q,q,1,265
10,18,female,right,Main,117,Valid,Arrow,Right,750,Right,p,p,1,267
10,18,female,right,Main,118,Valid,Arrow,Left,500,Left,q,q,1,286
10,18,female,right,Main,119,Invalid,Arrow,Right,500,Left,q,q,1,353
10,18,female,right,Main,120,Invalid,Arrow,Left,1000,Right,p,p,1,324
10,18,female,right,Main,121,Invalid,Arrow,Right,300,Left,q,q,1,333
10,18,female,right,Main,122,Valid,Arrow,Right,150,Right,p,p,1,316
10,18,female,right,Main,123,Invalid,Arrow,Right,500,Left,q,q,1,278
10,18,female,right,Main,124,Valid,Arrow,Right,500,Right,p,p,1,473
10,18,female,right,Main,125,Invalid,Arrow,Right,1000,Left,q,q,1,288
10,18,female,right,Main,126,Valid,Arrow,Left,750,Left,q,q,1,297
10,18,female,right,Main,127,Valid,Arrow,Right,1000,Right,p,p,1,263
10,18,female,right,Main,128,Invalid,Arrow,Left,300,Right,p,p,1,370
10,18,female,right,Main,129,Invalid,Arrow,Left,150,Right,p,p,1,471
10,18,female,right,Main,130,Valid,Arrow,Right,750,Right,p,p,1,224
10,18,female,right,Main,131,Valid,Arrow,Left,500,Left,q,q,1,285
10,18,female,right,Main,132,Valid,Arrow,Left,150,Left,q,q,1,293
10,18,female,right,Main,133,Invalid,Arrow,Left,1000,Right,p,p,1,283
10,18,female,right,Main,134,Valid,Arrow,Left,1000,Left,q,q,1,267
10,18,female,right,Main,135,Invalid,Arrow,Left,500,Right,p,p,1,318
10,18,female,right,Main,136,Invalid,Arrow,Right,750,Left,q,q,1,341
10,18,female,right,Main,137,Invalid,Arrow,Right,150,Left,q,q,1,387
10,18,female,right,Main,138,Invalid,Arrow,Left,750,Right,p,p,1,320
10,18,female,right,Main,139,Valid,Arrow,Left,300,Left,q,q,1,321
10,18,female,right,Main,140,Valid,Arrow,Right,300,Right,p,p,1,298
10,18,female,right,Main,141,Invalid,Arrow,Left,500,Right,p,p,1,356
10,18,female,right,Main,142,Invalid,Arrow,Right,750,Left,q,q,1,314
10,18,female,right,Main,143,Invalid,Arrow,Right,150,Left,q,q,1,353
10,18,female,right,Main,144,Invalid,Arrow,Left,300,Right,p,p,1,937
10,18,female,right,Main,145,Invalid,Arrow,Left,150,Right,p,p,1,295
10,18,female,right,Main,146,Invalid,Arrow,Left,1000,Right,p,p,1,262
10,18,female,right,Main,147,Valid,Arrow,Right,500,Right,p,p,1,234
10,18,female,right,Main,148,Valid,Arrow,Right,750,Right,p,p,1,277
10,18,female,right,Main,149,Valid,Arrow,Left,500,Left,q,q,1,256
10,18,female,right,Main,150,Invalid,Arrow,Right,1000,Left,q,q,1,295
10,18,female,right,Main,151,Valid,Arrow,Right,150,Right,p,p,1,312
10,18,female,right,Main,152,Valid,Arrow,Right,300,Right,p,p,1,273
10,18,female,right,Main,153,Valid,Arrow,Left,150,Left,q,q,1,274
10,18,female,right,Main,154,Valid,Arrow,Left,750,Left,q,q,1,323
10,18,female,right,Main,155,Invalid,Arrow,Right,500,Left,q,q,1,388
10,18,female,right,Main,156,Invalid,Arrow,Left,750,Right,p,p,1,288
10,18,female,right,Main,157,Invalid,Arrow,Right,300,Left,q,q,1,298
10,18,female,right,Main,158,Valid,Arrow,Left,300,Left,q,q,1,276
10,18,female,right,Main,159,Valid,Arrow,Right,1000,Right,p,p,1,299
10,18,female,right,Main,160,Valid,Arrow,Left,1000,Left,q,q,1,250
10,18,female,right,Main,161,Invalid,Arrow,Left,1000,Right,p,p,1,293
10,18,female,right,Main,162,Invalid,Arrow,Left,500,Right,p,p,1,256
10,18,female,right,Main,163,Invalid,Arrow,Left,300,Right,p,p,1,283
10,18,female,right,Main,164,Invalid,Arrow,Right,750,Left,q,q,1,252
10,18,female,right,Main,165,Valid,Arrow,Left,1000,Left,q,q,1,292
10,18,female,right,Main,166,Invalid,Arrow,Right,300,Left,q,q,1,309
10,18,female,right,Main,167,Valid,Arrow,Left,300,Left,q,q,1,247
10,18,female,right,Main,168,Valid,Arrow,Right,500,Right,p,p,1,283
10,18,female,right,Main,169,Valid,Arrow,Right,150,Right,p,p,1,252
10,18,female,right,Main,170,Valid,Arrow,Left,750,Left,q,q,1,214
10,18,female,right,Main,171,Invalid,Arrow,Left,150,Right,p,q,0,337
10,18,female,right,Main,172,Valid,Arrow,Right,750,Right,p,p,1,264
10,18,female,right,Main,173,Valid,Arrow,Right,300,Right,p,p,1,307
10,18,female,right,Main,174,Valid,Arrow,Right,1000,Right,p,p,1,425
10,18,female,right,Main,175,Valid,Arrow,Left,150,Left,q,q,1,300
10,18,female,right,Main,176,Invalid,Arrow,Right,150,Left,q,q,1,364
10,18,female,right,Main,177,Invalid,Arrow,Right,500,Left,q,q,1,292
10,18,female,right,Main,178,Invalid,Arrow,Left,750,Right,p,p,1,260
10,18,female,right,Main,179,Invalid,Arrow,Right,1000,Left,q,q,1,292
10,18,female,right,Main,180,Valid,Arrow,Left,500,Left,q,q,1,302
10,18,female,right,Main,181,Invalid,Arrow,Left,150,Right,p,p,1,358
10,18,female,right,Main,182,Valid,Arrow,Right,150,Right,p,p,1,236
10,18,female,right,Main,183,Invalid,Arrow,Left,750,Right,p,p,1,286
10,18,female,right,Main,184,Valid,Arrow,Right,500,Right,p,p,1,288
10,18,female,right,Main,185,Invalid,Arrow,Right,300,Left,q,q,1,371
10,18,female,right,Main,186,Valid,Arrow,Right,750,Right,p,p,1,272
10,18,female,right,Main,187,Valid,Arrow,Left,750,Left,q,q,1,313
10,18,female,right,Main,188,Valid,Arrow,Left,500,Left,q,q,1,298
10,18,female,right,Main,189,Invalid,Arrow,Left,500,Right,p,p,1,309
10,18,female,right,Main,190,Invalid,Arrow,Right,500,Left,q,q,1,318
10,18,female,right,Main,191,Valid,Arrow,Right,300,Right,p,p,1,303
10,18,female,right,Main,192,Valid,Arrow,Right,1000,Right,p,p,1,253
10,18,female,right,Main,193,Invalid,Arrow,Right,1000,Left,q,q,1,301
10,18,female,right,Main,194,Invalid,Arrow,Right,150,Left,q,q,1,380
10,18,female,right,Main,195,Invalid,Arrow,Left,1000,Right,p,p,1,295
10,18,female,right,Main,196,Valid,Arrow,Left,300,Left,q,q,1,329
10,18,female,right,Main,197,Invalid,Arrow,Left,300,Right,p,p,1,306
10,18,female,right,Main,198,Valid,Arrow,Left,150,Left,q,q,1,297
10,18,female,right,Main,199,Valid,Arrow,Left,1000,Left,q,q,1,288
10,18,female,right,Main,200,Invalid,Arrow,Right,750,Left,q,q,1,360
10,18,female,right,Main,201,Invalid,Arrow,Left,1000,Right,p,p,1,300
10,18,female,right,Main,202,Invalid,Arrow,Right,500,Left,q,q,1,358
10,18,female,right,Main,203,Valid,Arrow,Right,1000,Right,p,p,1,314
10,18,female,right,Main,204,Valid,Arrow,Left,1000,Left,q,q,1,320
10,18,female,right,Main,205,Valid,Arrow,Left,300,Left,q,q,1,289
10,18,female,right,Main,206,Invalid,Arrow,Right,150,Left,q,q,1,353
10,18,female,right,Main,207,Valid,Arrow,Left,150,Left,q,q,1,294
10,18,female,right,Main,208,Valid,Arrow,Left,750,Left,q,q,1,295
10,18,female,right,Main,209,Valid,Arrow,Right,500,Right,p,p,1,297
10,18,female,right,Main,210,Invalid,Arrow,Left,500,Right,p,p,1,411
10,18,female,right,Main,211,Invalid,Arrow,Left,300,Right,p,p,1,729
10,18,female,right,Main,212,Invalid,Arrow,Right,300,Left,q,q,1,274
10,18,female,right,Main,213,Invalid,Arrow,Right,1000,Left,q,q,1,481
10,18,female,right,Main,214,Invalid,Arrow,Right,750,Left,q,q,1,330
10,18,female,right,Main,215,Invalid,Arrow,Left,150,Right,p,p,1,297
10,18,female,right,Main,216,Valid,Arrow,Right,750,Right,p,p,1,234
10,18,female,right,Main,217,Valid,Arrow,Left,500,Left,q,q,1,287
10,18,female,right,Main,218,Valid,Arrow,Right,150,Right,p,p,1,255
10,18,female,right,Main,219,Valid,Arrow,Right,300,Right,p,p,1,266
10,18,female,right,Main,220,Invalid,Arrow,Left,750,Right,p,p,1,244
10,18,female,right,Main,221,Invalid,Arrow,Right,750,Left,q,q,1,327
10,18,female,right,Main,222,Invalid,Arrow,Left,300,Right,p,p,1,294
10,18,female,right,Main,223,Valid,Arrow,Left,750,Left,q,q,1,287
10,18,female,right,Main,224,Valid,Arrow,Left,1000,Left,q,q,1,285
10,18,female,right,Main,225,Valid,Arrow,Left,150,Left,q,q,1,318
10,18,female,right,Main,226,Invalid,Arrow,Left,1000,Right,p,p,1,323
10,18,female,right,Main,227,Valid,Arrow,Right,150,Right,p,p,1,274
10,18,female,right,Main,228,Valid,Arrow,Right,500,Right,p,p,1,285
10,18,female,right,Main,229,Valid,Arrow,Left,300,Left,q,q,1,271
10,18,female,right,Main,230,Invalid,Arrow,Right,1000,Left,q,q,1,342
10,18,female,right,Main,231,Valid,Arrow,Right,1000,Right,p,p,1,275
10,18,female,right,Main,232,Invalid,Arrow,Left,150,Right,p,p,1,419
10,18,female,right,Main,233,Invalid,Arrow,Left,500,Right,p,p,1,313
10,18,female,right,Main,234,Valid,Arrow,Left,500,Left,q,q,1,490
10,18,female,right,Main,235,Invalid,Arrow,Right,300,Left,q,q,1,309
10,18,female,right,Main,236,Invalid,Arrow,Right,150,Left,q,q,1,332
10,18,female,right,Main,237,Invalid,Arrow,Left,750,Right,p,p,1,283
10,18,female,right,Main,238,Valid,Arrow,Right,750,Right,p,p,1,252
10,18,female,right,Main,239,Invalid,Arrow,Right,500,Left,q,q,1,328
10,18,female,right,Main,240,Valid,Arrow,Right,300,Right,p,p,1,281
10,18,female,right,Main,1,Invalid,Face,Right,750,Left,q,q,1,262
10,18,female,right,Main,2,Valid,Face,Right,300,Right,p,p,1,282
10,18,female,right,Main,3,Valid,Face,Left,150,Left,q,q,1,298
10,18,female,right,Main,4,Invalid,Face,Right,300,Left,q,q,1,309
10,18,female,right,Main,5,Invalid,Face,Right,150,Left,q,q,1,276
10,18,female,right,Main,6,Invalid,Face,Right,500,Left,q,q,1,263
10,18,female,right,Main,7,Valid,Face,Left,500,Left,q,q,1,307
10,18,female,right,Main,8,Invalid,Face,Left,300,Right,p,p,1,308
10,18,female,right,Main,9,Valid,Face,Right,750,Right,p,p,1,284
10,18,female,right,Main,10,Invalid,Face,Left,150,Right,p,p,1,379
10,18,female,right,Main,11,Valid,Face,Right,1000,Right,p,p,1,263
10,18,female,right,Main,12,Invalid,Face,Left,750,Right,p,p,1,312
10,18,female,right,Main,13,Invalid,Face,Right,1000,Left,q,q,1,310
10,18,female,right,Main,14,Valid,Face,Left,1000,Left,q,q,1,316
10,18,female,right,Main,15,Valid,Face,Left,300,Left,q,q,1,389
10,18,female,right,Main,16,Invalid,Face,Left,500,Right,p,p,1,363
10,18,female,right,Main,17,Invalid,Face,Left,1000,Right,p,p,1,263
10,18,female,right,Main,18,Valid,Face,Right,150,Right,p,p,1,321
10,18,female,right,Main,19,Valid,Face,Left,750,Left,q,q,1,248
10,18,female,right,Main,20,Valid,Face,Right,500,Right,p,p,1,324
10,18,female,right,Main,21,Valid,Face,Right,300,Right,p,p,1,349
10,18,female,right,Main,22,Invalid,Face,Right,500,Left,q,q,1,277
10,18,female,right,Main,23,Invalid,Face,Left,1000,Right,p,p,1,301
10,18,female,right,Main,24,Valid,Face,Left,150,Left,q,q,1,388
10,18,female,right,Main,25,Invalid,Face,Right,750,Left,q,q,1,289
10,18,female,right,Main,26,Valid,Face,Right,1000,Right,p,p,1,295
10,18,female,right,Main,27,Valid,Face,Left,750,Left,q,q,1,287
10,18,female,right,Main,28,Valid,Face,Left,300,Left,q,q,1,242
10,18,female,right,Main,29,Invalid,Face,Right,300,Left,q,q,1,510
10,18,female,right,Main,30,Invalid,Face,Right,1000,Left,q,q,1,316
10,18,female,right,Main,31,Valid,Face,Right,150,Right,p,p,1,403
10,18,female,right,Main,32,Valid,Face,Right,500,Right,p,p,1,360
10,18,female,right,Main,33,Valid,Face,Right,750,Right,p,p,1,278
10,18,female,right,Main,34,Invalid,Face,Left,750,Right,p,p,1,399
10,18,female,right,Main,35,Invalid,Face,Right,150,Left,q,q,1,316
10,18,female,right,Main,36,Valid,Face,Left,1000,Left,q,q,1,257
10,18,female,right,Main,37,Invalid,Face,Left,150,Right,p,p,1,499
10,18,female,right,Main,38,Valid,Face,Left,500,Left,q,q,1,300
10,18,female,right,Main,39,Invalid,Face,Left,300,Right,p,p,1,310
10,18,female,right,Main,40,Invalid,Face,Left,500,Right,p,p,1,280
10,18,female,right,Main,41,Invalid,Face,Right,150,Left,q,q,1,296
10,18,female,right,Main,42,Valid,Face,Left,150,Left,q,q,1,465
10,18,female,right,Main,43,Invalid,Face,Left,300,Right,p,q,0,268
10,18,female,right,Main,44,Valid,Face,Right,300,Right,p,p,1,255
10,18,female,right,Main,45,Valid,Face,Right,150,Right,p,p,1,289
10,18,female,right,Main,46,Valid,Face,Left,500,Left,q,q,1,283
10,18,female,right,Main,47,Valid,Face,Left,750,Left,q,q,1,299
10,18,female,right,Main,48,Valid,Face,Right,500,Right,p,p,1,325
10,18,female,right,Main,49,Valid,Face,Right,1000,Right,p,p,1,282
10,18,female,right,Main,50,Invalid,Face,Right,1000,Left,q,q,1,297
10,18,female,right,Main,51,Valid,Face,Left,1000,Left,q,q,1,328
10,18,female,right,Main,52,Invalid,Face,Right,750,Left,q,q,1,303
10,18,female,right,Main,53,Invalid,Face,Left,1000,Right,p,p,1,317
10,18,female,right,Main,54,Valid,Face,Left,300,Left,q,q,1,366
10,18,female,right,Main,55,Invalid,Face,Left,750,Right,p,p,1,500
10,18,female,right,Main,56,Invalid,Face,Right,300,Left,q,q,1,309
10,18,female,right,Main,57,Invalid,Face,Left,500,Right,p,p,1,271
10,18,female,right,Main,58,Valid,Face,Right,750,Right,p,p,1,344
10,18,female,right,Main,59,Invalid,Face,Right,500,Left,q,q,1,280
10,18,female,right,Main,60,Invalid,Face,Left,150,Right,p,p,1,297
10,18,female,right,Main,61,Invalid,Face,Left,500,Right,p,p,1,292
10,18,female,right,Main,62,Invalid,Face,Right,150,Left,q,q,1,468
10,18,female,right,Main,63,Valid,Face,Left,500,Left,q,q,1,263
10,18,female,right,Main,64,Invalid,Face,Right,300,Left,q,q,1,394
10,18,female,right,Main,65,Invalid,Face,Left,1000,Right,p,p,1,261
10,18,female,right,Main,66,Valid,Face,Left,300,Left,q,q,1,256
10,18,female,right,Main,67,Valid,Face,Right,500,Right,p,p,1,276
10,18,female,right,Main,68,Invalid,Face,Left,150,Right,p,p,1,300
10,18,female,right,Main,69,Valid,Face,Right,1000,Right,p,p,1,274
10,18,female,right,Main,70,Valid,Face,Left,150,Left,q,q,1,291
10,18,female,right,Main,71,Valid,Face,Right,150,Right,p,p,1,331
10,18,female,right,Main,72,Valid,Face,Right,750,Right,p,p,1,314
10,18,female,right,Main,73,Invalid,Face,Right,500,Left,q,q,1,276
10,18,female,right,Main,74,Valid,Face,Left,750,Left,q,q,1,317
10,18,female,right,Main,75,Valid,Face,Right,300,Right,p,p,1,294
10,18,female,right,Main,76,Invalid,Face,Right,750,Left,q,q,1,758
10,18,female,right,Main,77,Valid,Face,Left,1000,Left,q,q,1,282
10,18,female,right,Main,78,Invalid,Face,Left,300,Right,p,p,1,317
10,18,female,right,Main,79,Invalid,Face,Left,750,Right,p,p,1,276
10,18,female,right,Main,80,Invalid,Face,Right,1000,Left,q,q,1,275
10,18,female,right,Main,81,Valid,Face,Left,150,Left,q,q,1,347
